sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
7107,10,Livres occasion,2705,Livres neufs,0.47691528280076384,low_confidence,La Maison Dans La Dune Roman.
7108,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.7500022067137283,high_confidence,Djin N°14 - Année 1981 
7114,1302,Jeux et accessoires de plein air,1280,Jouets enfant,0.28036772429808926,low_confidence,Melissa & Doug - 10513 - Loisir Créatif - Ensemble De Préparation De Sandwichs En Bois Fait ton sandwich comme tu l'aimes. Avec 16 sandwichs en bois qui font un son réaliste quand tu les coupes avec l...
7116,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.7528723145644988,high_confidence,Revue Culturelle Du Jura Bernois Et De Bienne No 15 De Juin 1986 Intervalles 
7122,2582,Mobilier et accessoires de jardin,2060,Décoration,0.8847617152275107,high_confidence,Vase En Silicone Mural - Vase Hydroponique Suspendu Pour Utilisation - Décorations Murales De Salon Coup De Poing Gratuit Caractéristiques:* Pas besoin de clous de crochets ou de colle aucun dommage m...
7128,2705,Livres neufs,10,Livres occasion,0.4963345303221534,low_confidence,Quinze Mois De Gouvernement Du Congo 
7132,40,Jeux consoles neuf,2280,Journaux et revues occasion,0.2099326050094909,low_confidence,The Train Giant (A-Train 9) 
7133,1280,Jouets enfant,1320,Puériculture,0.6411997582155923,high_confidence,2pcs Miniature Supermarché Shopping Panier Chariot À Main Enfants Jeu De Rôle Jouet Semblant Magideal <p><b>La description:</b></p><br /><p> Fabriqué en matière plastique de haute qualité assure un mo...
7137,1280,Jouets enfant,1320,Puériculture,0.6146099979106102,high_confidence,Jouet Éducatif En Bois 3d Jigsaw Puzzle Baby Toddler Magideal <p><b>La description:</b></p><br /><p> 100% neuf et excellente finition <br /> De belles couleurs vives et des formes / dessins de dessin ...
7147,2705,Livres neufs,2280,Journaux et revues occasion,0.273977336279125,low_confidence,Sexe Cosmos Et Utopie 
7152,1320,Puériculture,10,Livres occasion,0.09847651183883502,low_confidence,Bracelet Anti-Moustiques Zap Kito - Violet - Visiomed 
7153,2403,Lots livres et magazines,10,Livres occasion,0.9104258737306875,high_confidence,Basilica Cattedrale Di Parma. Novecento Anni Di Arte Storia Fede 
7161,40,Jeux consoles neuf,2905,Jeux PC en téléchargement,0.715334913436016,high_confidence,Lightning Returns: Final Fantasy Xiii LIGHTNING RETURNS: FINAL FANTASY XIII is a new FINAL FANTASY adventure that gives the player direct control over iconic heroine Lightning in a constantly moving e...
7172,1280,Jouets enfant,2403,Lots livres et magazines,0.2212290252436568,low_confidence,Poupee La Bete De &#34;La Belle Et La Bete&#34; - 
7177,50,Accessoires gaming,2462,Console et Jeux vidéos occasion,0.7157781770586092,high_confidence,Manette 3 Sapphire Pour Ps3 
7178,1560,Mobilier,2582,Mobilier et accessoires de jardin,0.619070933124708,high_confidence,Wall Hook Seamless Reusable Scratch Wall Hook For Cooking Bathroom Ceilinghpp6200 Wall Hook Seamless Reusable Scratch Wall Hook for Cooking Bathroom CeilingFeatures: Color:BeigeMaterial: ABSSize?15 x ...
7180,1920,Linge de maison,2060,Décoration,0.6441406140063164,high_confidence,Toilettes Projector Light Night Light Pour Utilisation Sur Cuvettes Enfants Potty Training Toilettes Projecteur Lumière de nuit pour utilisation sur Cuvettes Enfants de formation de pot point de vente...
7182,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.750752251361365,high_confidence,Sciences Humaines Editions Hors-Série N° 1 : Panorama Des Sciences Humaines 
7183,10,Livres occasion,2280,Journaux et revues occasion,0.395271688519747,low_confidence,Antoine-Louis Barye - Le Michel-Ange De La Ménagerie - Carnet D'études N 28 
7189,1280,Jouets enfant,1140,Objets pop culture,0.46506142567826225,low_confidence,Artec Atekku Block Bucket 220 Pastel (Japan Import) 
7190,40,Jeux consoles neuf,2403,Lots livres et magazines,0.3043377902318559,low_confidence,Resistance Retribution - Édition Collector 
7192,2522,Fournitures papeterie,10,Livres occasion,0.348671425249491,low_confidence,Cahier Death Note L Misa Raito Kira 
7207,1302,Jeux et accessoires de plein air,2060,Décoration,0.6024275853955563,high_confidence,Retour Correcte Muscle Spasm Humpback Posture Clavicule Correcteur Brace Pour Ceinture Stream Retour correcte Muscle Spasm Humpback Posture Clavicule Correcteur Brace Ceinture Sangle Description de la...
7214,1140,Objets pop culture,1280,Jouets enfant,0.5241851292295763,high_confidence,"Figurine Mega Bloks ""Garçon"" "
7215,2060,Décoration,1140,Objets pop culture,0.446491028074501,low_confidence,Figurine Chien Assis Style Terrier En Céramique. 
7245,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.6537571033698011,high_confidence,Le Fana De L'aviation 1996 
7247,2060,Décoration,50,Accessoires gaming,0.6302610125672841,high_confidence,Set Coussin Pads D'oreille Bandeau De Rechange Pour Logitech G35 G430 Casque Set Coussin Pads d&#39;oreille Bandeau de rechange pour Logitech G35 G430 Casque Description: oreille et coussin de serre-t...
7254,40,Jeux consoles neuf,10,Livres occasion,0.9568928270875704,high_confidence,Prokofiev : Symphonies N° 1 & 5 
7259,1280,Jouets enfant,1281,Jeux enfant,0.7588852270016463,high_confidence,Jouer Girl Toy Pretend Princesse Maquillage Pour Les Enfants Set Palette Enfants Non Toxique Quickio Jouer Girl Set Pretend Toy princesse maquillage Palette pour les enfants Les enfants NON TOXIQUE Ca...
7261,1160,Cartes de jeux,1280,Jouets enfant,0.6322000011241946,high_confidence,Pikor 15 - Carte Yo-Kai Watch - 2015 Hasbro 
7267,2060,Décoration,1560,Mobilier,0.8999982737611,high_confidence,Vêtements Blanchisserie Toile Imperméable Panier Panier De Rangement Boîte De Rangement Pliable Housekeeping 2258 Feuilles de toile imperméable de lavage Vêtements Panier à linge Panier de rangement p...
7268,1302,Jeux et accessoires de plein air,1280,Jouets enfant,0.4113991344084149,low_confidence,500ml Conserve Crysta Jelly Peluche Slime Parfumée Stress Relief Fun Toys Boue 500ML conserve Crysta Jelly Peluche Slime parfumée Stress Relief Fun boue Jouets Nous ne proposons pas le choix de la cou...
7290,1302,Jeux et accessoires de plein air,1281,Jeux enfant,0.451804220148935,low_confidence,Macarons Super Grande Simulation Jouets Vent Décompression Bon Cadeau Pour Les Enfants @Yahuoa139 Macarons super grande simulation Décompression jouets Vent bon cadeau pour les enfants Caractéristique...
7297,1280,Jouets enfant,1300,Modélisme,0.9150663235387853,high_confidence,Majorette Ferrari No 104 
7299,50,Accessoires gaming,1140,Objets pop culture,0.9913738646127228,high_confidence,T-Shirt Chewie On The Beach (Xl) 
7307,10,Livres occasion,2403,Lots livres et magazines,0.5679173369686262,high_confidence,La Civilisation Des Azteques - Collection Grandes Civilisations Disparues. 
7313,40,Jeux consoles neuf,2280,Journaux et revues occasion,0.7248137980024402,high_confidence,Cosmos & Les Secret De L'univers 
7315,10,Livres occasion,2403,Lots livres et magazines,0.7382947235407206,high_confidence,Romans- Everyman's Bible Commentary 
7321,1281,Jeux enfant,1180,Jeux de rôle et figurines,0.915793769795143,high_confidence,Citadel Base Paint Set 60-22 - Warhammer La peinture Citadel Base sert d'assise à un bon travail de mise en couleurs. Que ce soit pour peindre des figurines d'exposition ou destinée à la table de jeu ...
7328,2705,Livres neufs,10,Livres occasion,0.3719310158106553,low_confidence,Le Chevalier De Maison-Rouge 
7330,1180,Jeux de rôle et figurines,1280,Jouets enfant,0.1995836104125305,low_confidence,Set De Sushi En Bois 
7337,1560,Mobilier,2582,Mobilier et accessoires de jardin,0.9186948608957167,high_confidence,Ice Cubes En Acier Inoxydable Réutilisable Métal Pierres Refroidissantes Avec Whisky Keep Froid Fournitures De Cuisine 14243 Ice cubes en acier inoxydable Réutilisable Métal Pierres refroidissantes av...
7339,1320,Puériculture,2585,Outillage de jardin,0.3111081905459572,low_confidence,Office Clean Lingettes Kf (3001) Lingettes pré-imprégnées d&#39;une solution nettoyante dégraissante. Pour nettoyer rapidement toutes surfaces plastiques métalliques stratifiées et en particuliers les...
7345,1940,Épicerie,1280,Jouets enfant,0.1623320771827083,low_confidence,Pot Pate Curry Rouge 400gr Cock 
7352,10,Livres occasion,2280,Journaux et revues occasion,0.4992510222463001,low_confidence,Gutenberg Aventur Und Kunst. Vom Geheimunternehmen Zur Ersten Medienrevolution Catalogue de l'exposition pour le 600e anniversaire de Gutenberg au musée Gutenberg de Mayence du 13 avril au 3 octobre 2...
7356,1280,Jouets enfant,40,Jeux consoles neuf,0.3318530837821689,low_confidence,Toupie Gyro De Combat Métal Fusion Rapidité Lanceur De Chaîne En Plastique De Haute Qualité - Zillion Zeusi I.W B-59 Magideal <p><b>La description:</b></p><br /><p> 100% neuf et de haute qualité <br /...
7365,2705,Livres neufs,2280,Journaux et revues occasion,0.5199731191901044,high_confidence,La Promesse Du Highlander Férue d'histoire et passionnée par la psychologie Marguerite Kaye aime mettre en scène des héroïnes fougueuses dont les amours agitées nous tiennent en haleine jusqu'à la der...
7370,2705,Livres neufs,2280,Journaux et revues occasion,0.3702602526218953,low_confidence,Hammam Échangiste: Le Piège 
7373,2705,Livres neufs,10,Livres occasion,0.21762960741880405,low_confidence,Places Avenues Et Boulevards Parisiens 
7378,50,Accessoires gaming,40,Jeux consoles neuf,0.8086363264044126,high_confidence,Micros Singstar Filaires + Recepteur Ensemble de 2 micros Singstar.
7397,1300,Modélisme,1281,Jeux enfant,0.9481815712189572,high_confidence,01:20 2.4ghz 2rm Radio Remote Control Off Road Rc Rtr Voiture De Course De Camion Gn Loamdake036-Générique 01:20 2.4GHZ 2RM Radio Remote Control Off Road RC RTR Truck Racing Car Racing Description de ...
7400,2522,Fournitures papeterie,2403,Lots livres et magazines,0.9485662725868675,high_confidence,Histoire De Granville De La Morandiere Editions Librairie Guenegaud 
7401,1302,Jeux et accessoires de plein air,1280,Jouets enfant,0.31365992308235896,low_confidence,1pcs Portable Château Jouer Tente Enfants Maison Pliable 
7405,2060,Décoration,1280,Jouets enfant,0.26424625423809045,low_confidence,Creative Dly Mignonne Forme De Bande Dessinée Sandwich En Plastique Pain Pain Grillé Moule À L'artisanat (Modèle De Voiture) <div>Caractéristiques:</div><div>.100% neuf et de haute qualité.</div><div>...
7412,1302,Jeux et accessoires de plein air,1320,Puériculture,0.2981256329375817,low_confidence,Jules Clarysse Drap De Plage Velours Splash Bleu - 90x170cm 
7416,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.7375195661976011,high_confidence,La Petite Illustration Théâtrale  
7430,2705,Livres neufs,10,Livres occasion,0.40237257077686084,low_confidence,Autoédition. Vendre Son Livre De Façon Efficace En 2019 
7436,2060,Décoration,1560,Mobilier,0.9412534418907653,high_confidence,Nouveau Snowflake Metal Cutting Dies Pochoirs Bricolage Scrapbooking Album Carte Papier De6205 Nouveau papier de bricolage Metal Cutting Snowflake Dies Pochoirs Scrapbooking album Carte Description: g...
7439,40,Jeux consoles neuf,1280,Jouets enfant,0.689480829510241,high_confidence,Disney Hotshots - Winnie The Pooh And Tigger Too (Import Uk) Read learn and play with Pooh and Tigger Too! Join everyone¿s favourite bear Pooh and all of his friends as you read along or listen to the...
7447,40,Jeux consoles neuf,1281,Jeux enfant,0.4393861962616627,low_confidence,Sid Meier's Civilization Revolution <br>In Civilization players strive to become ruler of the world by establishing and leading a civilization from the dawn of man into the space age - waging war cond...
7450,1280,Jouets enfant,1300,Modélisme,0.5949389196405576,high_confidence,New Parasoleil Glare Gimbal Protector Caméra Phantom Cover Pour Dji 4 Pro / Pro + Bk_Hoeroie819 Nouveau Pare-soleil Pare-soleil Glare Gimbal Protector caméra Phantom Cover Pour DJI 4 &#43; Pro / Pro C...
7452,1281,Jeux enfant,1280,Jouets enfant,0.8882490172949757,high_confidence,Nouveau Chiffon Doux Pour Bébé Intelligence Development En Savoir Image D Livre Connaître Doux nouveau tissu Intelligence bébé Développement En savoir Image Feature Livre connaître: 100% qualité de la...
7460,1920,Linge de maison,1560,Mobilier,0.39328299253886045,low_confidence,Yuga Literie 100% Queen Size Coton Set 3 Pièces Motif Rayé Tenture Taie Flatsheets 200 Tc Linge De Lit - Bleu Ajoutez des modèles de style à votre maison avec une gamme passionnante de meubles design ...
7467,2582,Mobilier et accessoires de jardin,2060,Décoration,0.7247094324627614,high_confidence,Horloge Murale Vintage 3d Pour Le Salon / Bureau 80cm-Aiyi <b>&#34;&#34;Caractéristiques:</b><br />Peinture haute température anti-humidité anti déformation.<br />Les sentiments romantiques sur le rét...
7470,2060,Décoration,2585,Outillage de jardin,0.8860100490269703,high_confidence,Pour Jeno Jieyun Jn-202 Jy-201 Vide Vleaner Accessoires Moteur Moteur Universel Bt118 Pour Jeno Jieyun JN-202 JY-201 Aspirateur Absorption d&#39;eau Accessoires Moteur Moteur Universal 1pc Feature: Fa...
7475,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.32471170570708374,low_confidence,Points À Relier Géant 
7479,2705,Livres neufs,2403,Lots livres et magazines,0.9137256614144699,high_confidence,Bleak-House (Intégral Tomes I Et Ii) 
7490,2060,Décoration,2583,Piscine et accessoires,0.7790485174147384,high_confidence,Projecteur Led De Noël D`Extérieur - Disque Projecteur extérieur Led avec 10 disques de motifs interchangeables - Le projecteur résiste a L&#96;eau - Projection entre 10 et 15m.
7491,10,Livres occasion,2705,Livres neufs,0.35276342173888997,low_confidence,Magies Noires Ou Les Magies Qui Font Peur 
7494,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.8498450654444483,high_confidence,2 Bd Petit Format Quick Et Flupke 
7502,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.7145357113321928,high_confidence,Les Grandes Aventures 14 Du 29 Décembre 1940 Superman 
7505,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.8738074881382177,high_confidence,Mini Coloré En Plastique Pot De Fleurs Succulent Plant Flowerpot Home Décor Bureau Coloré Mini plastique Pot de fleurs Succulent Plant Flowerpot Accueil Décor du foyer Caractéristiques: Matériel: plas...
7515,1280,Jouets enfant,2705,Livres neufs,0.5533523380539521,high_confidence,"Boîte De Puzzle ""Le Monde Du Chantier""  Attention chantier! Cinq beaux motifs de puzzles dans une boîte en bois pratique aident les petits constructeurs à connaître et comprendre le monde des chantier..."
7518,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.5397580597058982,high_confidence,Aimant Néodyme 10mm De Diamètre X 2mm D'épaisseur 2.2 Kg Traction-30 Pack Taille: Dia. 10mm x Hauteur 2mm broches magnétiques puissantes pouvant contenir jusqu&#39;à plus de 10 feuilles de papier d&#3...
7521,2705,Livres neufs,10,Livres occasion,0.31459252225857515,low_confidence,Ça Tangue Sur L'île Sainte-Marie... À Madagascar 
7523,1160,Cartes de jeux,1281,Jeux enfant,0.5699927968190599,high_confidence,"Carte Grand Jeu Walibi "" The Battle "" - N°009/032 Wab "
7528,2403,Lots livres et magazines,10,Livres occasion,0.24622035500280132,low_confidence,Le Bois Gravé Amann Pier 
7552,2060,Décoration,1920,Linge de maison,0.4712167294909236,low_confidence,Peignée Super Gros Doux Tricot Lisse De Fil De Laine De Soie Naturelle K Crocheting Peignée super gros doux de tricot lisse de fil de laine de soie naturelle K Spécifications Crocheting DIY: 100% tout...
7580,10,Livres occasion,2280,Journaux et revues occasion,0.7226306758403808,high_confidence,Plaquette Du Programme: Audition Des Eleves Des Classes De Violon (Cour Superieur) - Le Samedi 11 Fevrier 1939 A 14h Salle Du Cosnervatoire (124 Rue De La Tresorerie À Bordeaux). 
7581,1160,Cartes de jeux,10,Livres occasion,0.23319927136147403,low_confidence,Rocket Jumper 4 Étoiles Atk:1000 Def:800 
7588,1280,Jouets enfant,1300,Modélisme,0.8411269428119506,high_confidence,15.2v 5870mah Intelligent Vol Batterie Pour Dji Phantom 4 Pro (Night Version) Drone Batterie 5870mAh 15.2V intelligent Vol batterie pour DJI Phantom 4 Pro (version nuit) Description: grande capacité v...
